,,,,,,,,,,,,,,,,,,,,,,Steps,,,,,,,,,,,,,,,,,,,,,,,
1242,39,50,16,37,52,45,39,19,23,7,28,46,15,31,17,23,28,27,15,14,,,,,,,,,,,,,,,,,,,,,,,,,
1242,40,53,14,36,53,47,32,20,23,6,40,53,15,31,17,23,29,25,16,11,,,,,,,,,,,,,,,,,,,,,,,,,
1242,43,49,16,38,53,46,38,19,23,6,36,40,15,33,16,23,27,27,12,13,,,,,,,,,,,,,,,,,,,,,,,,,
1242,39,41,15,38,53,47,40,21,21,9,36,38,15,33,17,23,30,23,12,9,,,,,,,,,,,,,,,,,,,,,,,,,
1242,41,47,16,37,53,47,37,22,22,8,37,50,15,32,17,23,28,31,14,10,,,,,,,,,,,,,,,,,,,,,,,,,
1242,41,48,16,37,53,47,38,15,22,5,38,47,15,33,17,23,30,26,12,13,,,,,,,,,,,,,,,,,,,,,,,,,
1242,36,41,15,36,52,47,37,17,19,10,32,46,14,33,17,23,29,26,15,8,,,,,,,,,,,,,,,,,,,,,,,,,
1242,33,50,15,37,53,47,38,17,17,6,38,40,16,33,16,23,29,24,14,13,,,,,,,,,,,,,,,,,,,,,,,,,
1242,40,55,15,35,53,47,36,22,22,9,32,47,16,32,17,23,28,28,11,12,,,,,,,,,,,,,,,,,,,,,,,,,
1242,36,42,16,38,53,47,34,20,17,7,42,42,16,30,16,22,27,28,15,6,,,,,,,,,,,,,,,,,,,,,,,,,
1242,39,45,16,37,52,47,34,17,19,8,49,47,15,33,17,23,30,29,14,13,,,,,,,,,,,,,,,,,,,,,,,,,
1242,47,53,15,35,53,46,38,19,16,8,47,41,16,33,17,23,31,25,11,10,,,,,,,,,,,,,,,,,,,,,,,,,
1242,39,48,16,38,53,47,36,18,22,12,39,44,16,33,17,23,31,28,12,9,,,,,,,,,,,,,,,,,,,,,,,,,
1242,39,43,14,38,53,47,36,20,18,6,31,45,15,32,17,23,28,27,11,11,,,,,,,,,,,,,,,,,,,,,,,,,
1242,37,47,16,35,53,47,36,21,19,9,31,39,15,32,17,23,30,25,12,8,,,,,,,,,,,,,,,,,,,,,,,,,
1242,30,42,16,36,53,47,37,17,15,8,38,42,16,33,17,23,29,27,12,10,,,,,,,,,,,,,,,,,,,,,,,,,
1248,30,47,16,38,53,47,35,18,20,10,37,45,14,32,17,23,31,28,13,12,,,,,,,,,,,,,,,,,,,,,,,,,
1248,39,50,16,37,52,47,37,22,18,7,42,43,15,32,17,22,27,27,14,11,,,,,,,,,,,,,,,,,,,,,,,,,
1248,35,48,16,38,53,47,38,17,17,7,38,37,16,33,17,23,27,26,15,12,,,,,,,,,,,,,,,,,,,,,,,,,
1248,33,51,16,37,53,47,39,20,16,9,37,40,15,32,17,23,31,28,14,12,,,,,,,,,,,,,,,,,,,,,,,,,
1248,35,51,15,38,53,47,34,22,20,8,27,41,16,32,17,23,31,27,13,12,,,,,,,,,,,,,,,,,,,,,,,,,
1248,42,44,15,37,52,46,35,19,21,7,34,46,15,33,17,23,29,23,10,12,,,,,,,,,,,,,,,,,,,,,,,,,
1248,33,51,15,37,51,47,36,18,20,10,29,43,15,33,17,22,31,25,12,11,,,,,,,,,,,,,,,,,,,,,,,,,
1248,32,47,15,38,53,47,39,17,23,10,39,46,15,32,17,23,30,28,13,11,,,,,,,,,,,,,,,,,,,,,,,,,
1248,30,49,15,37,52,47,34,21,19,10,30,37,16,31,17,23,29,27,12,10,,,,,,,,,,,,,,,,,,,,,,,,,
1248,40,47,15,35,52,47,39,20,20,6,37,57,16,33,17,23,28,26,10,13,,,,,,,,,,,,,,,,,,,,,,,,,
1248,39,50,15,37,53,47,37,21,22,6,37,45,15,32,17,23,29,26,13,13,,,,,,,,,,,,,,,,,,,,,,,,,
1248,36,49,15,37,52,47,40,17,20,10,31,38,15,32,17,23,29,25,11,13,,,,,,,,,,,,,,,,,,,,,,,,,
1248,45,44,16,37,53,47,36,21,20,8,35,39,15,32,17,23,30,27,12,10,,,,,,,,,,,,,,,,,,,,,,,,,
1248,39,49,16,38,53,47,35,19,23,8,38,40,16,31,17,22,29,25,13,13,,,,,,,,,,,,,,,,,,,,,,,,,
1248,39,50,16,37,52,45,39,19,23,7,27,47,15,31,17,23,28,27,15,14,,,,,,,,,,,,,,,,,,,,,,,,,
1248,40,53,14,36,53,47,32,20,23,6,40,53,15,31,17,23,29,25,16,11,,,,,,,,,,,,,,,,,,,,,,,,,
1248,42,50,16,38,53,46,38,19,23,6,35,41,15,33,16,23,27,27,12,13,,,,,,,,,,,,,,,,,,,,,,,,,
1248,39,41,15,38,53,47,40,21,21,9,37,38,15,33,17,23,30,23,12,9,,,,,,,,,,,,,,,,,,,,,,,,,
1248,40,48,16,37,53,47,37,22,22,8,36,51,15,32,17,23,28,31,14,10,,,,,,,,,,,,,,,,,,,,,,,,,
1248,41,48,16,37,53,47,38,15,22,5,38,47,15,33,17,23,30,26,12,13,,,,,,,,,,,,,,,,,,,,,,,,,
1248,35,42,15,36,52,47,37,17,19,10,32,46,14,33,17,23,29,26,15,8,,,,,,,,,,,,,,,,,,,,,,,,,
1248,33,50,15,37,53,47,38,16,17,6,38,40,16,33,16,23,29,23,14,13,,,,,,,,,,,,,,,,,,,,,,,,,
1248,39,56,15,35,53,47,36,22,22,9,32,47,16,32,17,23,28,28,11,12,,,,,,,,,,,,,,,,,,,,,,,,,
1248,36,42,16,38,53,47,34,20,17,7,41,43,16,30,16,22,27,28,15,6,,,,,,,,,,,,,,,,,,,,,,,,,
1248,39,45,16,37,52,47,34,17,19,8,48,48,15,33,17,23,30,29,14,13,,,,,,,,,,,,,,,,,,,,,,,,,
1248,47,53,15,35,53,46,38,19,16,8,48,41,16,33,17,23,31,25,11,10,,,,,,,,,,,,,,,,,,,,,,,,,
1248,39,48,16,38,53,47,36,18,22,12,40,44,16,33,17,23,31,28,12,9,,,,,,,,,,,,,,,,,,,,,,,,,
1248,39,43,14,38,53,47,36,20,18,6,31,45,15,32,17,23,28,26,11,11,,,,,,,,,,,,,,,,,,,,,,,,,
1248,37,47,16,35,53,47,36,21,19,9,32,39,15,32,17,23,30,24,12,8,,,,,,,,,,,,,,,,,,,,,,,,,
1248,30,42,16,36,53,47,37,17,15,8,37,43,16,33,17,23,29,27,12,10,,,,,,,,,,,,,,,,,,,,,,,,,
1254,30,47,16,38,53,47,35,18,20,10,36,46,14,32,17,23,31,28,13,12,,,,,,,,,,,,,,,,,,,,,,,,,
1254,39,50,16,37,52,47,37,22,18,7,42,43,15,32,17,22,27,27,14,11,,,,,,,,,,,,,,,,,,,,,,,,,
1254,35,48,16,38,53,47,38,17,17,7,38,37,16,33,17,23,27,26,15,12,,,,,,,,,,,,,,,,,,,,,,,,,
1254,33,51,16,37,53,47,39,20,16,9,36,41,15,32,17,23,31,28,14,12,,,,,,,,,,,,,,,,,,,,,,,,,
1254,35,51,15,38,53,47,34,22,20,8,27,41,16,32,17,23,31,27,13,12,,,,,,,,,,,,,,,,,,,,,,,,,
1254,42,44,15,37,52,46,35,19,21,7,34,46,15,33,17,23,29,23,10,12,,,,,,,,,,,,,,,,,,,,,,,,,
1254,33,51,15,37,51,47,36,18,20,10,28,44,15,33,17,22,31,25,12,11,,,,,,,,,,,,,,,,,,,,,,,,,
1254,33,47,15,38,53,47,39,17,23,10,39,46,15,32,17,23,30,28,13,11,,,,,,,,,,,,,,,,,,,,,,,,,
1254,29,50,15,37,52,47,34,21,19,10,29,38,16,31,17,23,29,27,12,10,,,,,,,,,,,,,,,,,,,,,,,,,
1254,39,48,15,35,52,47,39,20,20,6,37,58,16,33,17,23,28,25,10,13,,,,,,,,,,,,,,,,,,,,,,,,,
1254,40,50,15,37,53,47,37,21,22,6,37,45,15,32,17,23,29,26,13,13,,,,,,,,,,,,,,,,,,,,,,,,,
1254,37,49,15,37,52,47,40,17,20,10,32,38,15,32,17,23,29,25,11,13,,,,,,,,,,,,,,,,,,,,,,,,,
1254,44,45,16,37,53,47,36,21,20,8,35,39,15,32,17,23,30,27,12,10,,,,,,,,,,,,,,,,,,,,,,,,,
1254,39,49,16,38,53,47,34,19,23,8,38,40,16,31,17,22,29,25,13,13,,,,,,,,,,,,,,,,,,,,,,,,,
1254,39,50,16,37,52,45,39,19,23,7,27,47,15,31,17,23,27,27,15,14,,,,,,,,,,,,,,,,,,,,,,,,,
1254,40,53,14,36,53,47,32,20,23,5,39,54,15,31,17,23,29,25,16,11,,,,,,,,,,,,,,,,,,,,,,,,,
1254,42,50,16,38,53,46,38,19,23,6,36,41,15,33,16,23,27,27,12,13,,,,,,,,,,,,,,,,,,,,,,,,,
1254,39,41,15,38,53,47,40,21,21,9,37,38,15,33,17,23,29,23,12,9,,,,,,,,,,,,,,,,,,,,,,,,,
1254,40,48,16,37,53,47,37,22,22,8,36,51,15,32,17,23,28,30,14,10,,,,,,,,,,,,,,,,,,,,,,,,,
1254,41,48,16,37,53,47,38,15,22,5,38,47,15,33,17,23,30,26,12,13,,,,,,,,,,,,,,,,,,,,,,,,,
1254,35,42,15,36,52,47,37,16,19,10,32,46,14,33,17,23,29,26,15,8,,,,,,,,,,,,,,,,,,,,,,,,,
1254,33,51,15,37,53,47,37,16,17,6,39,40,16,33,16,23,29,23,14,13,,,,,,,,,,,,,,,,,,,,,,,,,
1254,40,56,15,35,53,47,36,22,22,9,32,47,16,32,17,23,28,28,11,12,,,,,,,,,,,,,,,,,,,,,,,,,
1254,35,43,16,38,53,47,34,20,17,7,41,43,16,30,16,22,27,28,15,6,,,,,,,,,,,,,,,,,,,,,,,,,
1254,40,45,16,37,52,47,34,17,19,8,47,49,15,33,17,23,30,29,14,13,,,,,,,,,,,,,,,,,,,,,,,,,
1254,47,53,15,35,53,46,38,19,16,8,48,41,16,33,17,23,31,24,11,10,,,,,,,,,,,,,,,,,,,,,,,,,
1254,39,48,16,38,53,47,36,18,22,12,40,44,16,33,17,23,31,28,11,9,,,,,,,,,,,,,,,,,,,,,,,,,
1254,38,44,14,38,53,47,36,20,18,6,31,45,15,32,17,23,28,26,11,11,,,,,,,,,,,,,,,,,,,,,,,,,
1254,37,47,16,35,53,47,36,21,19,9,32,39,15,32,17,23,30,24,12,8,,,,,,,,,,,,,,,,,,,,,,,,,
1254,30,42,16,36,53,47,37,17,14,8,37,43,16,33,17,23,29,27,12,10,,,,,,,,,,,,,,,,,,,,,,,,,
1260,30,47,16,38,53,47,35,18,20,10,36,46,14,32,17,23,31,28,13,12,,,,,,,,,,,,,,,,,,,,,,,,,
1260,39,50,16,37,52,47,37,22,17,7,42,43,15,32,17,22,27,27,14,11,,,,,,,,,,,,,,,,,,,,,,,,,
1260,35,48,16,38,53,47,38,17,17,7,38,37,16,33,17,23,27,26,15,12,,,,,,,,,,,,,,,,,,,,,,,,,
1260,33,51,16,37,53,47,39,20,16,9,33,44,15,32,17,23,31,28,14,12,,,,,,,,,,,,,,,,,,,,,,,,,
1260,35,51,15,38,53,47,33,22,19,8,27,41,16,32,17,23,31,27,13,12,,,,,,,,,,,,,,,,,,,,,,,,,
1260,42,44,15,37,52,46,35,18,21,7,34,46,15,33,17,23,29,23,10,12,,,,,,,,,,,,,,,,,,,,,,,,,
1260,33,51,15,37,51,47,36,18,20,10,28,44,15,33,17,22,31,25,12,11,,,,,,,,,,,,,,,,,,,,,,,,,
1260,32,48,15,38,53,47,39,17,23,10,39,47,15,32,17,23,30,27,13,11,,,,,,,,,,,,,,,,,,,,,,,,,
1260,28,51,15,37,52,47,34,21,19,10,29,38,16,31,17,23,29,27,12,10,,,,,,,,,,,,,,,,,,,,,,,,,
1260,39,48,15,35,52,47,39,20,19,6,37,58,16,33,17,23,28,25,10,13,,,,,,,,,,,,,,,,,,,,,,,,,
1260,40,50,15,37,53,47,37,21,22,6,37,45,15,32,17,23,28,26,13,13,,,,,,,,,,,,,,,,,,,,,,,,,
1260,36,50,15,37,52,47,40,17,20,10,32,38,15,32,17,23,29,25,11,13,,,,,,,,,,,,,,,,,,,,,,,,,
1260,43,46,16,37,53,47,36,21,20,8,35,39,15,32,17,23,30,27,12,10,,,,,,,,,,,,,,,,,,,,,,,,,
1260,41,49,16,38,53,47,34,19,23,8,39,40,16,31,17,22,29,25,13,13,,,,,,,,,,,,,,,,,,,,,,,,,
1260,39,49,16,37,52,45,39,19,22,7,28,47,15,31,17,23,27,27,15,14,,,,,,,,,,,,,,,,,,,,,,,,,
1260,39,54,14,36,53,47,32,20,23,5,40,54,15,31,17,23,29,25,16,11,,,,,,,,,,,,,,,,,,,,,,,,,
1260,42,50,16,38,53,46,38,19,23,6,36,41,15,33,16,23,27,27,12,13,,,,,,,,,,,,,,,,,,,,,,,,,
1260,40,41,15,38,53,47,39,21,21,9,37,38,15,33,17,23,29,23,12,9,,,,,,,,,,,,,,,,,,,,,,,,,
1260,39,49,16,37,53,47,37,22,22,8,36,51,15,32,17,23,28,30,14,10,,,,,,,,,,,,,,,,,,,,,,,,,
1260,40,49,16,37,53,47,38,15,22,5,38,47,15,33,17,23,30,26,12,13,,,,,,,,,,,,,,,,,,,,,,,,,
1260,35,42,15,36,52,47,37,16,19,10,32,46,14,33,17,23,29,26,15,8,,,,,,,,,,,,,,,,,,,,,,,,,
1260,33,52,15,37,53,47,37,16,17,6,39,40,16,33,16,23,29,23,14,13,,,,,,,,,,,,,,,,,,,,,,,,,
1260,40,56,15,35,53,47,36,22,22,9,31,48,16,32,17,23,28,28,11,12,,,,,,,,,,,,,,,,,,,,,,,,,
1260,35,43,16,38,53,47,34,20,17,7,41,43,16,30,16,22,27,27,15,6,,,,,,,,,,,,,,,,,,,,,,,,,
1260,40,45,16,37,52,47,34,17,19,8,47,49,15,33,17,23,30,29,14,13,,,,,,,,,,,,,,,,,,,,,,,,,
1260,48,53,15,35,53,46,38,19,16,8,48,42,16,33,17,23,31,24,11,10,,,,,,,,,,,,,,,,,,,,,,,,,
1260,39,48,16,38,53,47,36,18,22,12,40,44,16,33,17,23,31,28,11,9,,,,,,,,,,,,,,,,,,,,,,,,,
1260,38,44,14,38,53,47,35,20,18,6,32,45,15,32,17,23,28,26,11,11,,,,,,,,,,,,,,,,,,,,,,,,,
1260,37,47,16,35,53,47,36,21,19,9,33,39,15,32,17,23,30,24,12,8,,,,,,,,,,,,,,,,,,,,,,,,,
1260,29,43,16,36,53,47,37,17,14,8,36,44,16,33,17,23,29,27,12,10,,,,,,,,,,,,,,,,,,,,,,,,,
1266,30,47,16,38,53,47,35,18,20,10,36,46,14,32,17,23,31,28,13,12,,,,,,,,,,,,,,,,,,,,,,,,,
1266,39,50,16,37,52,47,37,22,17,7,41,44,15,32,17,22,27,27,14,11,,,,,,,,,,,,,,,,,,,,,,,,,
1266,34,49,16,38,53,47,38,17,17,7,38,37,16,33,17,23,27,26,15,12,,,,,,,,,,,,,,,,,,,,,,,,,
1266,32,52,16,37,53,47,39,20,16,9,33,44,15,32,17,23,31,28,14,12,,,,,,,,,,,,,,,,,,,,,,,,,
1266,34,52,15,38,53,47,33,22,19,8,27,41,16,32,17,23,31,27,13,12,,,,,,,,,,,,,,,,,,,,,,,,,
1266,42,44,15,37,52,46,35,18,21,7,34,46,15,33,17,23,29,23,10,12,,,,,,,,,,,,,,,,,,,,,,,,,
1266,33,51,15,37,51,47,35,18,20,10,27,45,15,33,17,22,31,25,12,11,,,,,,,,,,,,,,,,,,,,,,,,,
1266,32,48,15,38,53,47,38,16,23,10,38,48,15,32,17,23,30,27,13,11,,,,,,,,,,,,,,,,,,,,,,,,,
1266,28,51,15,37,52,47,34,21,19,10,29,39,16,31,17,23,29,27,12,10,,,,,,,,,,,,,,,,,,,,,,,,,
1266,37,50,15,35,52,47,39,20,19,6,37,58,16,33,17,23,28,25,10,13,,,,,,,,,,,,,,,,,,,,,,,,,
1266,41,50,15,37,53,47,37,21,22,6,39,45,15,32,17,23,28,26,13,13,,,,,,,,,,,,,,,,,,,,,,,,,
1266,36,51,15,37,52,47,40,17,20,10,32,38,15,32,17,23,29,25,11,13,,,,,,,,,,,,,,,,,,,,,,,,,
1266,43,46,16,37,53,47,36,21,20,8,35,39,15,32,17,23,29,27,12,10,,,,,,,,,,,,,,,,,,,,,,,,,
1266,41,49,16,38,53,47,34,19,23,8,39,40,16,31,17,22,29,25,13,13,,,,,,,,,,,,,,,,,,,,,,,,,
1266,39,49,16,37,52,45,39,19,22,7,27,48,15,31,17,23,27,27,14,14,,,,,,,,,,,,,,,,,,,,,,,,,
1266,39,54,14,36,53,47,32,20,23,5,40,54,15,31,17,23,29,25,16,11,,,,,,,,,,,,,,,,,,,,,,,,,
1266,42,50,16,38,53,46,38,19,23,6,36,41,15,33,16,23,27,27,12,13,,,,,,,,,,,,,,,,,,,,,,,,,
1266,40,41,15,38,53,47,39,21,21,9,36,39,15,33,17,23,29,23,12,9,,,,,,,,,,,,,,,,,,,,,,,,,
1266,38,50,16,37,53,47,37,22,22,8,36,51,15,32,17,23,27,30,14,10,,,,,,,,,,,,,,,,,,,,,,,,,
1266,40,49,16,37,53,47,38,15,22,5,38,47,15,33,17,23,30,26,12,13,,,,,,,,,,,,,,,,,,,,,,,,,
1266,35,42,15,36,52,47,37,16,19,10,32,46,14,33,17,23,29,26,15,8,,,,,,,,,,,,,,,,,,,,,,,,,
1266,33,52,15,37,53,47,37,16,17,6,39,40,16,33,16,23,29,23,14,13,,,,,,,,,,,,,,,,,,,,,,,,,
1266,40,56,15,35,53,47,36,22,22,9,31,48,16,32,17,23,28,28,11,12,,,,,,,,,,,,,,,,,,,,,,,,,
1266,35,43,16,38,53,47,34,20,17,7,40,44,16,30,16,22,27,27,15,6,,,,,,,,,,,,,,,,,,,,,,,,,
1266,40,45,16,37,52,47,34,17,19,8,46,50,15,33,17,23,30,29,14,13,,,,,,,,,,,,,,,,,,,,,,,,,
1266,48,53,15,35,53,46,38,19,16,8,48,42,16,33,17,23,31,24,11,10,,,,,,,,,,,,,,,,,,,,,,,,,
1266,38,49,16,38,53,47,36,18,22,12,40,44,16,33,17,23,31,28,11,9,,,,,,,,,,,,,,,,,,,,,,,,,
1266,38,44,14,38,53,47,35,20,18,6,31,46,15,32,17,23,28,26,11,11,,,,,,,,,,,,,,,,,,,,,,,,,
1266,36,48,16,35,53,47,36,21,19,9,33,39,15,32,17,23,30,24,12,8,,,,,,,,,,,,,,,,,,,,,,,,,
1266,29,43,16,36,53,47,37,17,14,8,36,44,16,33,17,23,29,27,12,10,,,,,,,,,,,,,,,,,,,,,,,,,
1272,30,47,16,38,53,47,35,18,20,10,35,47,14,32,17,23,31,28,13,12,,,,,,,,,,,,,,,,,,,,,,,,,
1272,39,50,16,37,52,47,37,22,17,7,40,45,15,32,17,22,27,27,14,11,,,,,,,,,,,,,,,,,,,,,,,,,
1272,34,49,16,38,53,47,38,17,17,7,37,38,16,33,17,23,27,26,15,12,,,,,,,,,,,,,,,,,,,,,,,,,
1272,31,53,16,37,53,47,39,20,16,9,34,44,15,32,17,23,31,28,14,12,,,,,,,,,,,,,,,,,,,,,,,,,
1272,34,52,15,38,53,47,33,22,18,8,27,41,16,32,17,23,31,27,13,12,,,,,,,,,,,,,,,,,,,,,,,,,
1272,42,44,15,37,52,46,35,18,21,7,34,46,15,33,17,23,29,23,10,12,,,,,,,,,,,,,,,,,,,,,,,,,
1272,33,52,15,37,51,47,35,18,20,10,27,45,15,33,17,22,31,25,12,11,,,,,,,,,,,,,,,,,,,,,,,,,
1272,32,48,15,38,53,47,38,16,23,10,37,49,15,32,17,23,30,27,13,11,,,,,,,,,,,,,,,,,,,,,,,,,
1272,28,51,15,37,52,47,34,21,19,10,29,40,16,31,17,23,29,27,12,10,,,,,,,,,,,,,,,,,,,,,,,,,
1272,37,50,15,35,52,47,39,20,19,6,36,59,16,33,17,23,28,25,10,13,,,,,,,,,,,,,,,,,,,,,,,,,
1272,41,50,15,37,53,47,37,21,22,6,39,45,15,32,17,23,28,26,13,13,,,,,,,,,,,,,,,,,,,,,,,,,
1272,36,51,15,37,52,47,40,17,20,10,32,38,15,32,17,23,29,25,11,13,,,,,,,,,,,,,,,,,,,,,,,,,
1272,43,46,16,37,53,47,36,21,20,8,35,39,15,32,17,23,29,27,12,10,,,,,,,,,,,,,,,,,,,,,,,,,
1272,41,49,16,38,53,47,34,19,23,8,40,40,16,31,17,22,29,24,13,13,,,,,,,,,,,,,,,,,,,,,,,,,
1272,39,49,16,37,52,45,39,19,22,7,27,48,15,31,17,23,27,27,14,14,,,,,,,,,,,,,,,,,,,,,,,,,
1272,40,54,14,36,53,47,32,20,23,5,40,54,15,31,17,23,29,25,16,11,,,,,,,,,,,,,,,,,,,,,,,,,
1272,41,51,16,38,53,46,38,19,23,6,36,41,15,33,16,23,27,27,12,13,,,,,,,,,,,,,,,,,,,,,,,,,
1272,40,41,15,38,53,47,39,21,21,9,36,39,15,33,17,23,29,23,12,9,,,,,,,,,,,,,,,,,,,,,,,,,
1272,38,50,16,37,53,47,37,22,22,8,36,51,15,32,17,23,27,30,14,10,,,,,,,,,,,,,,,,,,,,,,,,,
1272,39,50,16,37,53,47,38,15,22,5,39,47,15,33,17,23,30,26,12,13,,,,,,,,,,,,,,,,,,,,,,,,,
1272,35,42,15,36,52,47,37,16,19,10,31,47,14,33,17,23,29,26,15,8,,,,,,,,,,,,,,,,,,,,,,,,,
1272,33,52,15,37,53,47,37,16,17,6,40,40,16,33,16,23,29,23,14,13,,,,,,,,,,,,,,,,,,,,,,,,,
1272,41,56,15,35,53,47,36,22,22,9,31,48,16,32,17,23,28,28,11,12,,,,,,,,,,,,,,,,,,,,,,,,,
1272,34,44,16,38,53,47,34,20,17,7,40,44,16,30,16,22,27,27,15,6,,,,,,,,,,,,,,,,,,,,,,,,,
1272,40,45,16,37,52,47,34,17,18,8,46,50,15,33,17,23,30,29,14,13,,,,,,,,,,,,,,,,,,,,,,,,,
1272,47,54,15,35,53,46,38,19,16,8,47,43,16,33,17,23,31,24,11,10,,,,,,,,,,,,,,,,,,,,,,,,,
1272,38,49,16,38,53,47,36,18,22,12,41,44,16,33,17,23,31,28,11,9,,,,,,,,,,,,,,,,,,,,,,,,,
1272,38,44,14,38,53,47,35,20,18,6,31,46,15,32,17,23,28,26,11,11,,,,,,,,,,,,,,,,,,,,,,,,,
1272,36,48,16,35,53,47,36,21,19,9,33,39,15,32,17,23,30,24,12,8,,,,,,,,,,,,,,,,,,,,,,,,,
1272,28,44,16,36,53,47,36,17,14,8,36,44,16,33,17,23,29,27,12,10,,,,,,,,,,,,,,,,,,,,,,,,,
1278,30,47,16,38,53,47,35,18,20,10,35,47,14,32,17,23,31,28,13,12,,,,,,,,,,,,,,,,,,,,,,,,,
1278,39,50,16,37,52,47,37,22,17,7,40,45,15,32,17,22,27,27,14,11,,,,,,,,,,,,,,,,,,,,,,,,,
1278,34,49,16,38,53,47,38,17,17,7,36,39,16,33,17,23,27,26,15,12,,,,,,,,,,,,,,,,,,,,,,,,,
1278,31,53,16,36,53,47,39,20,16,9,34,44,15,32,17,23,31,28,14,12,,,,,,,,,,,,,,,,,,,,,,,,,
1278,34,52,15,38,53,47,32,22,18,8,26,42,16,32,17,23,31,27,13,12,,,,,,,,,,,,,,,,,,,,,,,,,
1278,42,44,15,37,52,46,35,18,21,7,34,46,15,33,17,23,29,22,10,12,,,,,,,,,,,,,,,,,,,,,,,,,
1278,32,53,15,37,51,47,35,18,20,10,27,45,15,33,17,22,31,25,12,11,,,,,,,,,,,,,,,,,,,,,,,,,
1278,32,48,15,38,53,47,38,16,23,10,37,49,15,32,17,23,30,27,13,11,,,,,,,,,,,,,,,,,,,,,,,,,
1278,28,51,15,37,52,47,34,21,19,10,29,40,16,31,17,23,29,27,12,10,,,,,,,,,,,,,,,,,,,,,,,,,
1278,37,50,15,35,52,47,39,20,17,6,36,59,16,33,17,23,28,25,10,13,,,,,,,,,,,,,,,,,,,,,,,,,
1278,41,50,15,37,53,47,37,21,22,6,38,46,15,32,17,23,28,26,13,13,,,,,,,,,,,,,,,,,,,,,,,,,
1278,35,52,15,37,52,47,40,17,20,10,32,38,15,32,17,23,29,25,11,13,,,,,,,,,,,,,,,,,,,,,,,,,
1278,44,46,16,37,53,47,36,21,20,8,35,39,15,32,17,23,29,27,12,10,,,,,,,,,,,,,,,,,,,,,,,,,
1278,42,49,16,38,53,47,34,19,22,8,40,40,16,31,17,22,29,24,13,13,,,,,,,,,,,,,,,,,,,,,,,,,
1278,39,49,16,37,52,45,39,19,22,7,26,49,15,31,17,23,27,27,14,14,,,,,,,,,,,,,,,,,,,,,,,,,
1278,40,54,14,36,53,47,32,20,23,5,40,54,15,31,17,23,29,25,16,11,,,,,,,,,,,,,,,,,,,,,,,,,
1278,41,51,16,38,53,46,38,19,23,6,36,41,15,33,16,23,27,27,12,13,,,,,,,,,,,,,,,,,,,,,,,,,
1278,40,41,15,38,53,47,39,21,21,9,36,39,15,33,17,23,29,23,12,9,,,,,,,,,,,,,,,,,,,,,,,,,
1278,38,50,16,37,53,47,37,22,22,8,36,51,15,32,17,23,27,30,14,10,,,,,,,,,,,,,,,,,,,,,,,,,
1278,39,50,16,37,53,47,38,15,22,5,39,47,15,33,17,23,30,26,12,13,,,,,,,,,,,,,,,,,,,,,,,,,
1278,35,42,15,36,52,47,36,16,19,10,31,47,14,33,17,23,29,26,15,8,,,,,,,,,,,,,,,,,,,,,,,,,
1278,33,52,15,37,53,47,37,16,17,6,40,40,16,33,16,23,29,23,14,13,,,,,,,,,,,,,,,,,,,,,,,,,
1278,41,56,15,35,53,47,35,22,22,9,31,48,16,32,17,23,28,28,11,12,,,,,,,,,,,,,,,,,,,,,,,,,
1278,34,45,16,38,53,47,34,20,17,7,40,44,16,30,16,22,27,27,15,6,,,,,,,,,,,,,,,,,,,,,,,,,
1278,39,46,16,37,52,47,34,17,18,8,46,50,15,33,17,23,30,29,14,13,,,,,,,,,,,,,,,,,,,,,,,,,
1278,46,55,15,35,53,46,38,19,16,8,47,44,16,33,17,23,31,24,11,10,,,,,,,,,,,,,,,,,,,,,,,,,
1278,38,49,16,38,53,47,36,18,22,12,41,44,16,33,17,23,31,28,11,9,,,,,,,,,,,,,,,,,,,,,,,,,
1278,38,44,14,38,53,47,35,20,18,6,31,46,15,32,17,23,28,26,11,11,,,,,,,,,,,,,,,,,,,,,,,,,
1278,36,48,16,35,53,47,36,21,19,8,34,39,15,32,17,23,30,24,12,8,,,,,,,,,,,,,,,,,,,,,,,,,
1278,28,44,16,36,53,47,36,17,14,8,36,44,16,33,17,23,29,27,12,9,,,,,,,,,,,,,,,,,,,,,,,,,
1284,29,48,16,38,53,47,35,18,20,10,35,47,14,32,17,23,31,28,13,12,,,,,,,,,,,,,,,,,,,,,,,,,
1284,39,50,16,37,52,47,37,22,17,7,40,45,15,32,17,22,27,27,14,11,,,,,,,,,,,,,,,,,,,,,,,,,
1284,34,49,16,38,53,47,38,17,17,7,36,39,16,33,17,23,27,26,15,12,,,,,,,,,,,,,,,,,,,,,,,,,
1284,31,53,16,36,53,47,39,20,16,9,34,44,15,32,17,23,31,28,14,12,,,,,,,,,,,,,,,,,,,,,,,,,
1284,34,52,15,38,53,47,32,22,18,8,26,42,16,32,17,23,31,27,13,12,,,,,,,,,,,,,,,,,,,,,,,,,
1284,42,44,15,37,52,46,35,18,21,7,34,46,15,33,17,23,29,21,10,12,,,,,,,,,,,,,,,,,,,,,,,,,
1284,32,53,15,37,51,47,35,18,20,10,28,45,15,33,17,22,31,25,12,11,,,,,,,,,,,,,,,,,,,,,,,,,
1284,32,48,15,38,53,47,38,16,23,10,37,49,15,32,17,23,30,27,13,11,,,,,,,,,,,,,,,,,,,,,,,,,
1284,29,51,15,37,52,47,34,21,19,10,29,40,16,31,17,23,29,27,12,10,,,,,,,,,,,,,,,,,,,,,,,,,
